63,5,96,34,57,88,72,41,5,48
23,62,21,16,20,94,19,82,71,50
67,29,92,96,75,27,81,73,77,96
27,50,18,71,39,13,81,31,62,35
0,12,96,26,36,30,47,20,74,61
85,75,7,95,38,15,73,66,18,37
0,37,89,45,93,25,4,12,46,49
61,88,50,55,49,32,17,66,2,90
45,78,66,90,36,54,31,93,69,53
41,4,63,53,41,82,58,40,7,24
72,20,18,53,31,31,10,86,68,37
67,25,78,38,58,5,10,35,68,75
56,61,44,60,46,73,49,8,68,57
86,56,76,62,99,81,41,25,85,55
35,44,39,60,46,67,77,53,84,36
47,17,97,57,22,81,14,8,26,1
70,96,39,38,50,79,56,68,96,49
0,24,35,30,90,57,30,98,13,47
70,81,62,8,31,27,79,80,68,21
1,2,54,8,63,92,7,31,48,32
63,42,72,40,96,0,84,75,48,0
46,5,30,56,47,30,45,37,30,77
25,29,4,89,46,17,72,35,33,23
59,49,58,24,94,96,65,26,3,70
80,66,91,11,75,12,34,5,98,75
70,56,9,20,73,9,84,3,35,77
58,67,43,26,65,44,57,7,97,78
91,57,28,84,86,92,42,94,76,18
81,25,15,74,74,36,20,19,95,49
47,22,77,54,99,45,74,94,5,2
22,24,66,19,45,72,43,47,81,17
56,81,10,72,83,97,34,79,18,78
64,10,71,53,64,98,92,49,11,52
9,45,28,48,85,67,1,52,14,12
72,22,65,5,48,85,54,88,86,83
89,82,74,23,22,20,64,60,70,30
40,64,68,46,51,83,33,14,2,5
51,34,65,42,65,54,46,97,18,85
28,51,77,87,60,20,23,95,13,48
1,25,78,57,38,87,82,92,10,83
2,74,41,19,72,61,16,84,78,2
98,56,26,88,16,94,41,21,67,84
29,84,10,78,6,69,67,13,83,87
68,27,40,5,56,75,29,23,30,90
69,58,92,63,89,34,45,98,52,35
50,30,55,6,47,1,58,71,37,48
47,68,67,24,1,49,59,55,62,85
68,33,5,33,61,42,51,31,47,80
9,31,75,98,63,27,91,26,69,32
51,24,30,73,9,85,72,88,30,98
66,30,55,43,9,10,32,30,63,20
6,82,40,43,80,68,53,77,43,92
41,51,61,97,97,36,8,82,1,10
47,35,36,86,14,33,91,41,5,63
19,51,38,5,36,89,93,54,98,79
72,76,94,84,97,14,98,56,15,40
35,61,94,78,8,99,55,45,12,44
74,89,72,53,15,67,37,35,47,38
33,49,26,35,51,93,28,97,47,40
52,8,76,46,11,15,23,15,94,50
50,48,77,88,51,92,38,7,17,49
42,23,76,9,42,38,37,15,57,74
71,59,4,71,79,62,88,90,45,33
71,75,18,29,26,48,37,91,74,65
78,95,47,53,49,18,64,22,59,76
13,28,46,48,99,51,70,36,38,82
52,49,98,53,82,77,12,71,0,11
4,81,51,91,80,32,44,19,64,77
33,21,60,95,56,65,26,20,31,33
69,5,58,3,38,74,1,7,19,83
1,41,61,63,10,30,9,55,28,50
96,22,45,59,87,33,84,86,31,94
40,68,91,74,66,1,67,18,8,99
54,89,24,36,97,5,60,74,62,15
82,37,18,1,37,74,14,50,51,85
22,75,92,93,0,94,25,33,24,79
91,14,30,72,64,40,69,53,40,1
29,42,67,69,68,94,28,96,79,94
69,16,24,90,50,72,24,62,63,93
32,40,32,3,13,79,53,53,43,3
78,42,92,26,89,83,63,51,42,62
35,83,18,18,73,75,82,54,96,27
75,77,18,49,94,7,57,16,49,89
32,0,94,7,81,37,21,48,82,82
42,44,2,5,49,28,12,7,45,46
30,77,32,87,63,51,49,81,22,14
97,37,84,90,70,48,92,96,70,44
87,84,89,26,19,15,5,5,37,85
26,46,73,92,90,4,22,21,82,63
47,28,14,66,57,95,43,36,52,49
40,54,64,22,18,20,92,56,98,57
61,84,1,44,74,16,58,45,63,35
53,19,60,73,47,82,32,14,73,45
19,36,29,38,84,22,88,13,12,64
7,42,74,34,47,51,52,78,62,21
89,71,91,22,33,52,21,9,49,99
86,6,73,61,83,46,70,6,59,43
52,51,38,46,56,22,40,54,10,21
53,45,16,39,86,66,20,14,63,53
79,60,22,49,39,18,0,81,71,27
6,12,5,85,38,3,19,93,32,10
10,22,17,60,74,30,16,13,2,99
19,28,38,76,14,62,16,63,45,61
63,32,27,38,51,7,67,57,87,85
76,33,99,31,12,97,7,59,15,73
91,42,95,97,64,94,63,67,35,64
27,86,67,24,36,0,4,73,15,94
53,81,9,44,63,63,86,30,1,1
58,13,70,10,15,19,43,47,71,71
98,28,85,68,93,71,67,96,71,38
32,44,26,19,81,38,92,74,83,8
78,24,90,39,38,30,67,33,45,34
15,93,22,85,8,92,38,44,54,34
93,26,60,55,31,94,48,41,89,50
90,89,69,43,99,10,54,59,96,69
90,11,22,41,45,27,14,37,86,2
50,35,60,46,39,36,7,92,89,33
30,1,99,5,56,88,96,13,40,44
71,74,47,11,75,76,83,55,48,55
34,92,24,1,74,2,9,99,37,32
65,88,3,19,82,54,40,75,87,51
27,7,56,50,62,89,36,67,29,53
62,44,21,43,47,82,80,72,70,19
30,30,86,80,91,11,80,29,80,30
51,61,51,33,47,26,29,44,69,47
53,68,23,15,99,70,43,95,77,8
62,75,53,11,26,41,7,60,79,56
12,66,26,32,65,26,90,99,23,9
57,31,68,33,80,25,69,35,18,70
57,54,22,10,48,59,26,33,90,35
23,54,33,33,91,48,94,66,18,81
67,53,59,60,24,61,85,43,99,94
98,97,77,43,36,39,2,43,52,97
30,64,7,60,0,37,26,61,20,91
84,99,4,19,77,71,54,5,19,56
23,35,16,12,58,6,86,69,85,62
50,19,97,37,56,96,94,22,40,77
21,82,29,86,97,54,44,20,99,51
27,4,59,44,21,58,95,38,38,13
18,27,46,26,19,96,94,64,88,42
72,0,32,87,73,78,24,21,50,91
18,92,60,55,37,56,26,10,9,85
34,37,38,91,2,65,42,63,51,33
32,69,52,27,31,2,96,49,37,2
11,96,90,67,69,74,82,96,55,64
55,53,19,38,98,12,7,62,27,56
27,95,66,44,29,54,77,42,45,64
23,31,71,55,7,74,69,79,66,82
10,94,48,93,5,91,6,48,43,39
56,32,63,87,52,10,35,75,47,96
80,94,40,16,80,15,93,41,83,59
50,26,34,96,32,91,30,46,92,24
12,89,90,20,65,91,90,31,11,17
74,50,91,20,78,56,37,30,43,58
56,53,21,77,95,87,9,19,10,37
51,90,96,85,54,97,32,81,73,82
55,50,15,43,9,63,66,78,15,77
1,58,4,28,13,35,16,96,96,98
10,4,62,18,23,24,15,10,27,26
39,22,42,97,63,66,20,96,72,32
17,44,5,60,19,70,27,30,14,58
19,79,96,8,19,58,83,75,63,70
93,77,52,97,28,20,0,66,51,66
3,24,89,58,26,40,12,72,45,79
94,69,1,61,96,72,65,21,20,85
46,47,93,97,90,74,25,1,90,54
10,69,47,10,3,12,88,72,89,45
32,5,84,68,35,62,24,9,44,1
44,31,34,92,30,13,21,50,86,52
16,40,71,42,81,57,77,40,41,38
43,27,49,37,36,57,55,28,18,11
70,63,23,49,42,5,50,88,66,28
10,8,79,29,63,57,92,6,79,99
25,82,21,3,84,74,20,38,78,8
63,86,59,92,62,54,9,72,42,32
82,93,79,11,22,88,80,84,29,49
82,13,44,54,88,29,63,1,10,91
42,64,1,50,60,46,89,18,7,76
77,87,39,7,90,73,13,63,9,19
29,2,29,65,39,22,35,48,6,92
25,45,50,54,20,4,51,92,17,95
38,11,97,4,14,19,92,22,7,96
46,14,63,94,64,71,58,81,67,99
30,78,44,75,30,52,13,5,30,74
53,92,22,69,90,26,90,40,75,70
59,30,31,91,56,3,74,46,4,85
65,23,78,60,71,21,60,94,46,25
49,16,29,35,84,59,31,56,95,16
8,96,87,42,84,64,4,76,84,24
15,33,98,98,46,3,64,34,24,60
9,51,43,11,50,75,16,53,21,94
26,73,71,14,27,54,76,64,56,30
7,68,5,52,88,55,81,37,8,0
97,50,4,84,29,71,93,46,3,50
38,88,29,10,96,42,7,52,81,96
12,16,17,50,81,42,97,52,37,24
20,63,33,33,91,7,74,56,13,23
17,95,15,74,72,55,47,0,96,84
5,66,93,99,86,79,10,3,93,56
37,82,19,82,12,82,64,87,97,88
0,77,78,73,14,25,90,40,98,52
13,32,8,35,61,11,24,6,57,13
20,82,35,32,30,15,24,85,29,1
98,10,95,19,5,16,62,42,21,96
36,43,22,14,40,71,46,88,40,17
66,28,41,24,10,57,50,81,59,95
37,10,5,59,93,71,82,12,18,8
39,5,1,83,27,63,47,94,22,71
43,6,64,54,37,71,27,80,2,99
80,95,11,27,17,92,81,79,76,68
40,46,69,20,22,69,91,62,67,94
72,6,64,83,57,45,65,77,33,76
28,14,98,3,33,6,31,61,13,73
59,66,25,54,59,2,26,38,88,70
36,5,96,75,99,57,80,82,38,49
94,85,34,6,75,20,7,36,31,82
19,73,8,35,2,10,40,18,67,34
89,91,29,83,23,66,83,22,50,65
26,43,68,24,59,34,16,66,55,92
79,31,18,70,61,92,87,6,41,45
16,84,36,86,78,47,57,89,46,48
74,46,51,65,31,59,33,27,98,37
18,48,56,63,70,99,26,50,31,26
47,16,62,27,84,17,33,83,36,92
68,77,16,89,78,14,68,90,50,30
28,98,94,28,76,25,33,89,43,34
71,62,62,90,91,6,63,1,34,95
8,24,1,66,88,40,20,13,16,96
33,3,95,84,76,5,72,94,74,32
45,32,23,37,23,37,70,54,45,89
4,6,40,2,28,70,57,85,39,65
93,87,46,84,23,87,18,30,40,61
53,15,50,92,79,17,41,34,28,36
69,46,30,96,42,79,19,22,62,50
74,86,39,80,8,48,36,20,18,47
43,55,17,36,38,45,48,2,58,36
17,71,8,92,60,99,72,64,90,51
69,60,27,62,54,89,88,95,67,36
32,36,47,59,2,53,65,93,86,79
40,14,15,75,20,33,74,23,63,49
3,16,42,41,37,74,90,36,55,60
95,65,42,88,93,23,98,66,1,68
66,98,40,79,90,37,63,11,91,60
6,68,25,95,54,50,94,65,60,12
26,23,46,40,24,33,96,36,83,54
71,18,49,18,73,39,48,21,59,25
38,16,1,37,32,92,74,20,53,55
59,98,83,26,6,55,42,0,36,40
99,62,72,80,68,50,97,61,79,55
95,23,55,29,21,35,14,29,19,45
6,73,12,52,40,78,50,48,16,4
49,54,82,84,93,39,3,14,40,61
15,59,33,17,28,42,61,19,81,5
78,26,9,49,93,42,48,81,79,13
25,46,83,52,67,27,90,49,33,56
79,90,68,90,53,46,87,98,89,36
0,99,43,69,72,67,29,56,65,91
29,65,63,86,12,88,64,58,46,50
63,29,8,3,32,91,77,98,73,38
86,24,96,47,16,64,40,41,93,83
82,9,32,59,43,1,16,51,45,99
75,82,91,43,48,80,90,67,86,29
31,43,68,18,61,43,13,15,64,22
99,84,23,82,38,92,40,82,87,70
24,47,43,56,18,33,29,17,68,58
33,95,68,65,71,93,6,64,12,83
28,0,5,33,75,8,86,43,20,2
81,37,43,29,26,9,18,8,26,89
37,68,95,98,13,89,90,70,66,6
61,20,66,54,92,85,62,2,68,48
42,2,13,10,93,34,76,25,60,32
38,72,21,75,49,44,35,17,73,44
76,38,4,94,36,66,9,43,66,34
18,89,81,33,53,80,98,93,24,25
23,34,10,85,86,89,19,19,9,51
82,10,31,79,55,27,23,75,45,63
96,56,71,14,26,17,54,69,60,2
59,99,40,89,46,22,31,45,81,37
12,49,62,66,32,43,74,40,8,48
4,3,41,68,82,22,24,72,82,26
90,9,87,9,98,22,51,91,93,22
31,19,97,72,71,94,80,54,17,28
70,49,86,88,78,42,37,83,39,98
40,23,0,65,50,5,94,92,25,16
5,78,97,46,6,55,12,65,2,7
53,55,6,76,5,0,84,22,80,30
44,54,50,78,13,45,28,84,22,75
60,9,6,62,80,95,30,88,68,52
87,37,58,99,21,87,47,86,69,17
10,18,63,32,85,58,64,24,16,21
59,13,89,5,29,60,32,20,28,82
70,59,61,46,22,39,19,7,80,16
88,37,80,6,50,72,68,70,26,93
60,92,10,53,27,43,82,7,76,23
29,9,43,53,78,27,97,10,3,15
94,13,18,79,13,68,35,48,7,51
76,12,82,35,24,44,61,90,51,24
51,4,34,26,73,14,79,67,68,66
83,60,97,21,4,75,98,58,59,65
82,40,50,43,63,84,50,30,63,18
18,88,94,2,66,20,92,30,45,44
36,15,49,72,59,1,37,73,27,70
37,4,90,2,13,64,3,89,96,72
51,28,4,89,18,70,63,60,87,49
4,24,73,40,98,57,95,64,60,32
8,47,73,74,89,92,36,33,41,41
83,65,78,19,5,62,26,77,11,41
79,82,40,14,37,23,2,40,25,60
17,77,80,7,25,30,95,46,68,96
63,14,26,27,67,17,32,67,83,56
20,55,55,95,77,1,77,51,39,0
51,26,12,16,62,82,28,40,27,20
56,67,97,46,42,65,38,60,16,44
58,84,75,0,8,73,48,88,57,37
62,16,11,94,61,55,19,22,23,25
24,48,83,92,24,69,57,19,43,52
27,84,9,95,7,88,68,1,93,48
64,50,6,2,80,46,83,2,14,57
30,76,53,46,55,67,25,40,0,9
44,96,87,93,82,38,24,66,13,54
68,82,71,54,71,52,78,91,0,41
6,43,9,51,6,88,49,30,61,94
42,80,60,91,63,0,40,46,87,5
73,39,68,6,83,84,11,44,41,21
19,29,79,33,18,83,12,98,96,77
21,84,32,81,30,69,33,36,43,90
19,95,50,94,47,29,49,9,88,68
62,12,5,93,76,40,59,94,94,19
30,44,62,57,33,1,32,18,23,84
10,71,85,86,72,31,98,11,15,86
2,97,54,32,55,70,4,60,67,42
27,67,51,70,50,66,86,29,16,93
49,79,90,82,94,65,29,53,12,40
11,53,5,82,35,7,21,33,47,39
0,95,97,32,13,96,66,85,6,22
46,42,56,87,67,17,73,87,75,98
20,55,91,85,21,84,77,60,16,14
20,32,71,80,42,3,49,93,55,69
54,83,39,60,97,7,7,54,41,95
19,57,39,57,42,79,67,73,17,18
48,94,29,73,89,57,5,89,66,37
17,53,6,29,35,64,14,50,28,29
94,32,39,82,93,90,20,65,24,41
96,52,44,27,5,28,49,33,74,43
33,26,50,16,29,62,25,29,7,68
23,8,62,37,23,77,64,59,28,66
99,96,34,12,79,8,32,89,59,14
13,7,68,96,93,20,51,13,37,3
81,95,96,57,41,96,38,76,66,71
49,27,46,31,86,12,99,55,94,58
70,13,22,73,86,8,57,98,62,6
60,8,72,76,93,50,75,90,95,3
0,31,93,49,64,94,92,20,90,87
60,8,32,29,31,82,98,80,1,92
4,5,71,41,17,89,53,1,74,54
74,64,33,47,35,83,82,88,41,3
98,50,64,67,8,38,46,13,69,34
34,67,40,64,32,92,34,69,80,51
46,85,11,37,21,56,97,99,75,77
4,57,73,33,37,25,97,30,20,10
23,75,69,5,33,39,77,43,43,66
55,41,79,39,64,56,27,55,66,20
50,53,17,84,50,23,53,48,31,9
98,96,47,40,19,29,90,69,83,65
45,53,33,47,60,34,59,38,4,74
17,71,14,11,97,20,11,89,98,43
27,95,6,63,67,61,30,99,30,43
66,36,11,40,89,38,90,26,6,76
8,2,74,83,3,81,17,4,48,40
12,67,16,55,51,7,13,67,20,0
26,31,38,72,81,13,31,33,15,43
67,38,12,96,56,38,39,43,73,31
71,99,64,75,99,63,43,32,81,95
72,93,74,38,58,30,49,18,85,91
87,98,53,33,52,20,14,39,63,17
67,75,73,23,70,83,41,88,74,6
1,68,12,26,18,76,72,80,31,79
3,7,74,57,66,52,7,82,57,81
32,64,91,76,30,5,1,31,55,4
55,37,93,36,50,39,86,65,85,8
41,44,54,27,46,15,59,20,83,84
23,49,64,38,31,20,50,41,17,36
16,52,30,19,91,70,36,39,33,79
41,33,89,64,36,45,17,96,64,59
12,98,55,25,92,38,86,61,88,24
19,16,14,26,31,72,7,6,68,22
94,66,6,85,66,28,80,27,73,88
52,95,52,37,80,26,64,57,16,41
88,67,88,59,75,31,50,75,3,26
11,57,78,13,99,1,48,71,68,30
96,25,29,17,24,13,57,83,38,49
58,6,72,66,57,92,48,38,75,87
65,28,28,81,64,21,4,44,99,78
70,41,46,50,21,29,91,55,14,82
80,21,8,91,29,15,19,53,88,89
77,67,48,20,90,88,9,56,47,29
98,8,30,80,11,95,98,62,41,57
89,18,45,12,19,95,72,21,21,0
26,64,22,74,61,29,40,56,40,69
75,43,78,73,6,93,19,98,91,85
56,17,58,77,39,1,16,99,63,88
82,0,23,92,42,74,62,44,2,92
7,55,25,61,85,73,2,13,90,64
5,9,95,70,75,9,3,54,52,52
87,98,61,31,96,15,29,8,96,93
42,69,13,69,67,86,72,99,29,80
43,24,23,65,37,74,55,3,49,59
79,52,50,57,42,46,38,39,75,43
41,46,20,48,67,59,12,64,41,38
35,28,2,33,47,43,77,85,99,4
30,44,34,42,40,17,94,71,62,27
9,55,76,12,16,45,86,2,24,65
48,44,8,32,97,19,13,41,42,85
88,3,69,17,31,28,54,5,82,75
0,72,34,51,7,7,70,13,0,62
9,63,7,11,62,18,22,64,9,84
16,71,52,30,82,79,19,35,10,17
6,44,0,89,2,38,30,99,56,8
28,75,24,39,87,99,53,76,69,23
31,70,4,57,48,65,27,8,31,11
89,30,63,75,65,72,52,9,37,82
90,15,66,27,48,29,82,13,53,8
56,88,45,51,82,72,11,50,10,65
40,15,32,21,0,21,42,55,7,26
61,16,22,52,19,75,23,91,85,5
9,31,57,11,50,52,96,17,98,40
72,9,49,5,92,32,82,74,49,76
35,16,69,62,12,88,70,27,28,22
75,0,5,47,37,29,39,66,47,91
21,41,63,91,43,80,63,20,65,79
58,43,90,74,56,36,33,97,31,26
73,45,37,11,89,75,35,47,13,86
38,45,57,27,0,24,40,79,57,10
26,3,33,38,74,97,74,29,48,64
31,60,41,50,67,34,59,10,50,44
16,1,9,4,91,44,14,29,96,73
71,94,14,8,20,15,1,14,35,39
91,78,79,52,34,13,65,38,79,3
21,68,64,41,51,56,60,20,7,0
26,90,24,51,96,24,39,17,43,69
67,93,34,27,42,16,47,83,35,0
68,83,93,2,0,21,51,41,93,90
41,60,30,78,47,71,81,21,2,17
84,9,23,32,56,76,50,24,34,71
50,60,38,82,56,4,21,59,97,36
78,57,13,81,47,53,26,2,24,19
65,23,13,18,24,49,12,55,14,16
90,13,24,71,2,94,44,55,28,89
60,83,84,41,69,93,29,31,72,48
83,26,80,66,62,75,29,77,63,53
50,94,65,46,85,11,21,44,12,50
47,70,27,17,88,32,38,5,99,38
66,89,74,38,13,28,58,98,93,48
46,27,39,78,5,80,24,42,1,41
70,46,26,40,11,16,24,53,21,68
75,41,13,58,19,6,26,73,62,32
70,12,22,42,53,48,94,50,63,6
82,3,88,65,8,85,37,56,58,81
53,12,7,30,19,35,19,37,30,66
22,9,46,16,45,16,22,84,85,31
62,48,46,92,25,82,80,18,97,20
15,55,68,62,76,81,36,55,96,86
32,95,36,15,69,57,77,15,58,54
53,13,69,81,10,42,21,17,93,40
62,94,83,86,46,17,17,46,68,69
69,56,7,24,4,7,11,50,73,2
67,49,38,82,75,64,20,90,83,99
58,43,20,86,18,0,41,97,54,24
28,14,85,57,70,86,87,73,58,39
65,60,18,35,80,70,45,16,75,70
91,50,13,73,55,72,45,75,31,59
36,69,71,65,40,92,63,32,61,81
72,62,13,96,51,55,86,66,16,93
24,78,93,99,16,39,88,58,37,88
58,75,74,54,11,16,90,18,76,32
34,92,46,61,44,83,64,11,82,30
81,87,72,3,68,92,7,15,18,37
15,4,85,22,5,11,50,4,29,18
8,96,71,73,57,89,25,22,68,16
72,29,65,53,9,34,20,84,92,92
85,16,96,95,38,44,36,22,89,1
95,10,93,54,21,95,57,18,20,77
67,76,53,35,23,52,50,43,79,92
16,30,45,81,3,62,12,20,70,16
37,3,61,70,43,97,43,55,42,62
69,8,62,27,80,43,69,62,93,93
83,72,32,50,77,1,92,19,12,37
8,97,39,40,46,47,18,61,57,79
25,11,44,25,70,4,99,41,84,93
5,80,57,69,16,2,15,2,4,45
97,49,17,33,1,38,79,12,63,79
23,16,41,72,49,91,40,95,44,59
88,8,33,17,13,42,0,83,21,62
60,61,98,13,69,53,44,38,93,37
10,66,56,87,37,26,28,91,41,35
74,21,78,27,9,93,5,62,79,21
13,3,13,62,56,40,71,6,22,51
35,41,90,12,38,71,31,49,22,53
5,11,70,30,99,14,70,64,80,89
53,23,18,94,46,52,57,19,64,66
17,58,80,19,20,81,70,65,39,73
96,78,49,16,70,22,99,94,88,76
85,42,42,84,27,87,69,95,61,32
47,45,23,72,44,48,86,31,25,0
55,96,10,55,84,42,87,26,42,1
8,98,72,54,98,31,5,5,34,29
66,83,25,2,69,9,89,44,77,89
6,46,54,88,95,9,87,40,97,11
28,38,14,0,28,84,86,23,4,55
7,87,41,44,56,16,21,90,57,8
98,9,26,90,50,44,93,39,15,16
78,41,12,86,98,32,13,67,57,7
25,37,37,16,18,28,37,41,46,43
84,61,24,27,65,0,56,9,12,61
13,38,54,49,97,10,32,23,14,49
60,77,45,95,96,50,23,15,92,36
77,73,96,61,20,87,40,83,31,9
22,59,67,87,29,17,69,85,84,48
97,78,9,89,39,4,64,5,53,24
50,17,79,72,22,84,43,8,27,54
41,81,89,84,59,10,34,1,14,44
35,29,47,89,0,81,94,78,72,99
32,98,14,42,10,80,70,7,94,76
38,42,72,2,61,53,52,12,21,26
6,57,86,60,92,1,68,72,30,67
65,26,72,69,10,24,64,21,23,45
51,30,75,8,78,70,92,48,30,38
9,39,86,15,98,50,25,79,25,79
4,24,51,67,67,41,14,95,52,58
71,50,49,12,19,69,16,6,56,35
48,32,76,83,93,97,57,98,27,12
21,2,44,89,84,46,79,12,75,29
62,16,38,29,1,12,20,92,27,60
31,52,96,25,38,91,84,77,41,30
92,37,39,31,99,20,26,42,70,92
84,66,36,72,31,40,19,34,3,72
58,28,2,8,72,24,46,56,14,63
57,86,92,73,56,88,85,40,33,93
72,48,86,47,84,90,53,46,68,16
98,84,35,85,78,46,84,29,64,86
20,23,62,53,1,93,53,30,58,56
33,61,73,15,88,80,20,18,66,58
98,63,7,91,98,36,84,12,84,54
49,67,14,80,77,6,16,93,42,58
45,2,16,59,58,89,32,62,60,4
85,9,59,92,25,39,30,83,81,72
1,25,74,83,52,60,41,34,21,14
45,69,39,34,33,76,49,4,94,91
7,76,1,74,31,19,3,42,67,3
75,41,12,59,40,48,75,2,17,56
30,35,35,69,31,17,75,11,94,59
49,15,82,53,91,58,76,89,27,71
84,35,49,90,91,83,6,91,19,4
69,71,22,25,3,33,70,84,84,85
96,47,72,70,42,79,66,38,18,41
26,68,58,57,35,93,86,81,32,99
67,44,42,26,26,61,47,40,8,88
96,69,73,71,24,51,24,10,18,84
87,29,44,19,99,36,75,83,20,26
64,75,19,38,56,79,77,31,49,56
88,20,66,9,10,69,25,1,59,49
18,44,20,20,11,8,96,24,62,35
28,81,65,47,31,34,42,40,93,8
35,62,68,41,85,75,54,60,39,8
87,68,40,76,57,87,97,87,52,25
69,1,77,4,1,82,60,29,24,71
78,62,48,95,51,71,25,84,21,91
18,59,97,44,52,71,24,26,82,95
43,95,93,34,32,29,84,98,65,35
9,52,46,25,11,82,57,2,92,0
74,72,46,27,81,45,65,54,24,29
77,8,1,87,57,79,46,94,78,17
26,80,57,80,89,8,89,41,22,99
51,81,36,22,20,85,99,78,44,47
22,61,92,17,61,2,67,82,21,48
97,54,42,71,41,30,4,1,42,44
81,19,87,69,94,36,29,78,23,12
82,70,93,34,92,79,28,79,43,56
85,36,92,50,0,40,35,89,87,16
21,94,8,14,38,47,14,9,5,46
23,50,40,44,87,77,1,73,86,82
56,29,34,93,14,19,77,62,23,28
49,6,70,36,81,52,64,45,8,28
82,97,77,17,62,78,96,48,40,33
78,2,22,63,28,86,35,47,29,26
49,78,18,55,89,67,23,65,11,61
46,92,18,84,52,74,21,36,10,38
6,51,86,48,23,26,53,8,29,24
80,72,75,0,24,58,80,51,42,72
42,97,80,16,49,93,73,2,53,18
45,76,16,74,22,96,72,40,4,24
11,98,42,10,36,51,91,14,50,64
99,94,67,26,18,48,95,98,52,18
67,25,66,38,69,99,86,5,28,90
92,13,23,36,80,45,65,18,90,64
45,46,57,29,99,65,34,21,30,59
24,68,50,1,86,69,93,75,33,53
19,93,36,53,8,71,19,54,53,57
0,40,70,67,7,29,20,25,21,32
56,92,93,29,24,65,66,37,41,68
70,98,11,12,14,49,56,26,31,21
91,50,2,21,34,67,50,76,95,71
17,56,13,67,98,0,93,65,92,54
87,9,62,56,20,27,68,5,50,69
79,57,9,64,77,96,73,11,49,54
35,5,64,42,82,59,29,44,78,8
4,36,53,55,94,7,53,26,40,38
34,49,61,14,62,14,33,15,73,69
97,56,70,70,71,72,90,55,41,0
13,89,36,15,86,8,2,98,52,39
74,60,70,32,50,59,84,15,54,61
47,13,16,76,10,38,34,96,20,18
88,56,93,72,11,5,39,49,82,94
73,87,28,87,84,58,36,14,27,60
12,18,40,13,44,5,8,26,0,65
98,11,65,74,45,96,67,30,93,99
55,28,56,49,76,34,31,79,52,54
21,55,53,86,78,35,84,84,24,53
68,3,96,35,29,16,15,66,4,16
83,37,0,31,48,98,28,29,52,24
66,95,1,14,55,70,58,35,75,78
64,88,32,63,9,50,55,45,3,12
7,33,13,39,65,24,94,48,12,30
86,18,71,26,13,88,23,85,99,78
67,67,82,77,0,39,50,13,52,62
43,41,81,49,89,99,6,54,14,17
72,14,63,92,1,33,50,75,3,56
42,46,5,86,27,92,32,12,61,54
47,1,35,73,16,21,90,25,40,67
92,46,30,65,95,90,61,24,19,38
74,19,80,95,10,61,55,13,74,29
25,72,91,68,33,1,93,59,26,65
5,74,1,83,36,70,71,86,48,37
75,34,29,71,53,87,51,48,96,39
77,30,24,99,1,65,51,60,26,81
86,47,83,53,8,64,50,34,0,43
6,82,54,39,29,56,39,69,21,47
21,72,59,82,96,31,55,45,96,4
84,87,95,19,85,50,12,25,45,83
40,36,10,40,27,28,75,39,64,15
31,41,53,28,54,59,58,37,60,49
87,41,86,83,36,59,85,21,4,34
37,17,34,98,11,42,23,40,43,97
0,4,4,3,52,84,60,65,31,28
3,31,79,79,48,99,34,44,30,15
7,34,33,58,45,84,85,74,97,70
94,89,12,31,40,73,38,10,42,4
38,12,27,26,40,73,70,11,37,6
29,53,40,13,87,56,79,87,59,81
94,69,62,27,24,28,84,31,60,18
56,62,73,39,69,88,62,75,6,21
18,74,23,53,97,47,7,50,80,13
70,42,5,11,14,69,93,50,87,99
1,2,4,54,22,90,43,32,96,36
40,60,80,91,33,59,49,70,66,0
55,56,97,98,25,94,12,56,79,74
54,36,45,19,64,17,24,29,97,40
39,39,6,8,10,34,81,83,33,7
18,31,97,57,26,73,69,89,2,85
21,58,51,13,87,26,55,79,37,4
36,28,9,22,37,22,81,25,17,69
93,0,86,54,31,62,89,93,66,49
89,95,65,18,23,76,78,83,13,97
64,11,55,57,78,22,6,16,26,2
66,91,20,95,88,59,73,88,52,17
11,95,96,62,57,56,24,94,82,67
49,89,90,30,53,5,3,70,62,14
38,60,9,85,44,83,43,25,59,34
28,77,39,41,85,62,45,20,25,71
44,74,10,16,64,10,9,69,68,18
96,77,5,18,79,96,0,25,67,55
46,65,56,94,66,23,45,98,61,8
42,44,55,22,36,99,32,25,2,30
63,26,45,16,62,84,26,58,74,83
38,13,57,59,71,70,91,0,80,28
6,14,1,59,33,50,3,63,85,91
20,88,82,65,57,18,64,73,10,72
84,96,28,87,77,9,57,64,65,7
70,88,65,34,54,38,95,75,53,0
72,50,48,35,10,2,13,25,47,40
97,20,42,88,76,81,2,81,82,28
88,34,3,44,7,93,27,68,20,36
30,98,21,32,78,42,60,25,54,86
1,48,22,80,41,91,52,86,60,34
92,64,7,13,53,38,68,70,15,19
60,12,92,8,94,23,77,89,34,95
15,62,67,20,53,36,34,33,7,7
81,35,22,12,33,35,15,90,23,55
45,36,15,55,67,71,8,83,78,25
62,55,59,25,28,90,87,36,41,65
97,92,95,49,96,29,1,71,6,74
86,63,92,65,69,54,48,12,62,96
11,86,55,66,86,37,58,1,74,77
10,6,47,92,51,86,35,5,35,33
80,6,99,89,77,15,61,5,78,37
32,85,15,35,92,73,43,46,0,10
21,18,73,38,29,39,7,13,20,70
34,31,62,18,68,75,49,70,27,73
59,72,69,32,8,89,52,94,52,61
46,83,22,45,68,69,87,28,19,11
